value,rank,color,sigla_uf,state_id,indicator_id,component_id,component_name,dimension_id,dimension_name,indicator_name,ano,descricao,fonte
"68,8",3,3,PE,26,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"66,36",11,2,PI,22,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"39,27",21,1,PR,41,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"69,07",2,3,RJ,33,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
70,1,3,RN,24,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"30,69",24,1,RO,11,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"37,53",22,1,RR,14,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"45,06",19,1,RS,43,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"24,34",25,1,SC,42,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"67,84",6,3,SE,28,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"67,47",8,3,SP,35,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"54,7",15,2,TO,17,bsc_mi_2,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Adequação construtiva das moradias,2024,"Proporção de domicílios da UF construídos com materiais  considerados adequados nas paredes, teto e piso (indicador ""moradias com paredes, teto e piso inadequados"" calculado ao contrário).",IBGE/SIDRA
"6,46",27,1,AC,12,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"50,85",19,1,AL,27,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"10,54",25,1,AM,13,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"59,96",14,2,AP,16,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"53,22",16,2,BA,29,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"49,04",21,1,CE,23,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,95",1,3,DF,53,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,48",7,3,ES,32,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,95",1,3,GO,52,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"10,19",26,1,MA,21,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"65,54",10,2,MG,31,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,95",1,3,MS,50,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"65,54",10,2,MT,51,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"12,41",24,1,PA,15,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"52,04",17,2,PB,25,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"50,85",19,1,PE,26,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"32,18",23,1,PI,22,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,95",1,3,PR,41,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,48",7,3,RJ,33,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"62,06",13,2,RN,24,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"65,54",10,2,RO,11,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"48,43",22,1,RR,14,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,48",7,3,RS,43,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,95",1,3,SC,42,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"52,04",17,2,SE,28,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"66,95",1,3,SP,35,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"57,78",15,2,TO,17,bsc_mi_3,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Existência de banheiros exclusivos,2024,Percentual de domicílios da UF que possuem ao menos um banheiro com instalações sanitárias e de banho para uso exclusivo dos moradores.,IBGE/SIDRA
"31,62",22,1,AC,12,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"64,01",9,3,AL,27,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"39,16",20,1,AM,13,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"7,53",27,1,AP,16,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"35,04",21,1,BA,29,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"62,93",11,2,CE,23,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"76,99",1,3,DF,53,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"49,35",17,2,ES,32,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"76,83",2,3,GO,52,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"45,31",19,1,MA,21,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"73,28",4,3,MG,31,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"61,94",12,2,MS,50,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"57,86",15,2,MT,51,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"16,13",25,1,PA,15,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"64,08",8,3,PB,25,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"28,08",23,1,PE,26,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"58,88",13,2,PI,22,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"69,76",6,3,PR,41,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"50,35",16,2,RJ,33,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"66,4",7,3,RN,24,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"22,92",24,1,RO,11,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"9,04",26,1,RR,14,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"57,88",14,2,RS,43,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"47,83",18,2,SC,42,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"72,61",5,3,SE,28,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"75,44",3,3,SP,35,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"63,2",10,2,TO,17,bsc_mi_4,comp_bem_estar_social_e_cidadania__moradia_infraestrutura_urbana,MORADIA & INFRAESTRUTURA URBANA,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Moradias com calçamento no entorno,2025,"Proporção de domicílios particulares permanentes da UF que possuem pavimentação (asfalto, paralelepípedo ou concreto) na via pública de acesso imediato.",IBGE/SIDRA
"43,44",15,2,AC,12,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
